name,types,weaknesses,evolutions,generation,is_legendary,is_mythical,hp,attack,defense,speed,special_attack,special_defense
mandibuzz,"['dark', 'flying']","['electric', 'ice', 'bug', 'fairy', 'rock', 'fighting']","['vullaby', 'mandibuzz']",5,False,False,110,65,105,80,55,95
heatmor,['fire'],"['water', 'rock', 'ground']",['heatmor'],5,False,False,85,97,66,65,105,66
durant,"['bug', 'steel']","['fire', 'flying', 'ground', 'rock', 'fighting']",['durant'],5,False,False,58,109,112,109,48,48
deino,"['dark', 'dragon']","['dragon', 'ice', 'bug', 'fairy', 'fighting']","['deino', 'zweilous', 'hydreigon']",5,False,False,52,65,50,38,45,50
zweilous,"['dark', 'dragon']","['dragon', 'ice', 'bug', 'fairy', 'fighting']","['deino', 'zweilous', 'hydreigon']",5,False,False,72,85,70,58,65,70
hydreigon,"['dark', 'dragon']","['dragon', 'ice', 'bug', 'fairy', 'fighting']","['deino', 'zweilous', 'hydreigon']",5,False,False,92,105,90,98,125,90
larvesta,"['bug', 'fire']","['fire', 'water', 'flying', 'ground', 'rock']","['larvesta', 'volcarona']",5,False,False,55,85,55,60,50,55
volcarona,"['bug', 'fire']","['fire', 'water', 'flying', 'ground', 'rock']","['larvesta', 'volcarona']",5,False,False,85,60,65,100,135,105
cobalion,"['steel', 'fighting']","['psychic', 'fire', 'flying', 'ground', 'fairy', 'fighting']",['cobalion'],5,True,False,91,90,129,108,90,72
terrakion,"['rock', 'fighting']","['psychic', 'water', 'flying', 'ground', 'steel', 'grass', 'fairy', 'fighting']",['terrakion'],5,True,False,91,129,90,108,72,90
virizion,"['grass', 'fighting']","['fire', 'poison', 'psychic', 'ice', 'flying', 'bug', 'fairy']",['virizion'],5,True,False,91,90,72,108,90,129
tornadus-incarnate,['flying'],"['ice', 'rock', 'electric']",['tornadus'],5,True,False,79,115,70,111,125,80
thundurus-incarnate,"['electric', 'flying']","['ice', 'rock', 'electric', 'ground']",['thundurus'],5,True,False,79,115,70,111,125,80
reshiram,"['dragon', 'fire']","['dragon', 'ice', 'water', 'ground', 'fairy', 'rock']",['reshiram'],5,True,False,100,120,100,90,150,120
zekrom,"['dragon', 'electric']","['ice', 'fairy', 'dragon', 'ground']",['zekrom'],5,True,False,100,150,120,90,120,100
landorus-incarnate,"['ground', 'flying']","['electric', 'ice', 'water', 'grass', 'rock']",['landorus'],5,True,False,89,125,90,101,115,80
kyurem,"['dragon', 'ice']","['fire', 'dragon', 'ice', 'steel', 'fairy', 'rock', 'fighting']",['kyurem'],5,True,False,125,130,90,95,130,90
keldeo-ordinary,"['water', 'fighting']","['psychic', 'electric', 'flying', 'grass', 'fairy']",['keldeo'],5,False,True,91,72,90,108,129,90
meloetta-aria,"['normal', 'psychic']","['dark', 'fighting', 'ghost', 'bug']",['meloetta'],5,False,True,100,77,77,90,128,128
genesect,"['bug', 'steel']","['fire', 'flying', 'ground', 'rock', 'fighting']",['genesect'],5,False,True,71,120,95,99,120,95
chespin,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['chespin', 'quilladin', 'chesnaught']",6,False,False,56,61,65,38,48,45
quilladin,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['chespin', 'quilladin', 'chesnaught']",6,False,False,61,78,95,57,56,58
chesnaught,"['grass', 'fighting']","['fire', 'poison', 'psychic', 'ice', 'flying', 'bug', 'fairy']","['chespin', 'quilladin', 'chesnaught']",6,False,False,88,107,122,64,74,75
fennekin,['fire'],"['water', 'rock', 'ground']","['fennekin', 'braixen', 'delphox']",6,False,False,40,45,40,60,62,60
braixen,['fire'],"['water', 'rock', 'ground']","['fennekin', 'braixen', 'delphox']",6,False,False,59,59,58,73,90,70
delphox,"['fire', 'psychic']","['dark', 'water', 'ghost', 'ground', 'bug', 'rock']","['fennekin', 'braixen', 'delphox']",6,False,False,75,69,72,104,114,100
froakie,['water'],"['electric', 'grass']","['froakie', 'frogadier', 'greninja']",6,False,False,41,56,40,71,62,44
frogadier,['water'],"['electric', 'grass']","['froakie', 'frogadier', 'greninja']",6,False,False,54,63,52,97,83,56
greninja,"['water', 'dark']","['electric', 'grass', 'bug', 'fairy', 'fighting']","['froakie', 'frogadier', 'greninja']",6,False,False,72,95,67,122,103,71
bunnelby,['normal'],['fighting'],"['bunnelby', 'diggersby']",6,False,False,38,36,38,57,32,36
diggersby,"['normal', 'ground']","['ice', 'water', 'fighting', 'grass']","['bunnelby', 'diggersby']",6,False,False,85,56,77,78,50,77
fletchling,"['normal', 'flying']","['ice', 'rock', 'fighting', 'electric']","['fletchling', 'fletchinder', 'talonflame']",6,False,False,45,50,43,62,40,38
fletchinder,"['fire', 'flying']","['electric', 'ice', 'water', 'ground', 'rock']","['fletchling', 'fletchinder', 'talonflame']",6,False,False,62,73,55,84,56,52
talonflame,"['fire', 'flying']","['electric', 'ice', 'water', 'ground', 'rock']","['fletchling', 'fletchinder', 'talonflame']",6,False,False,78,81,71,126,74,69
scatterbug,['bug'],"['fire', 'rock', 'flying']","['scatterbug', 'spewpa', 'vivillon']",6,False,False,38,35,40,35,27,25
spewpa,['bug'],"['fire', 'rock', 'flying']","['scatterbug', 'spewpa', 'vivillon']",6,False,False,45,22,60,29,27,30
vivillon,"['bug', 'flying']","['fire', 'electric', 'ice', 'flying', 'rock']","['scatterbug', 'spewpa', 'vivillon']",6,False,False,80,52,50,89,90,50
litleo,"['fire', 'normal']","['water', 'rock', 'fighting', 'ground']","['litleo', 'pyroar']",6,False,False,62,50,58,72,73,54
pyroar,"['fire', 'normal']","['water', 'rock', 'fighting', 'ground']","['litleo', 'pyroar']",6,False,False,86,68,72,106,109,66
flabebe,['fairy'],"['poison', 'steel']","['flabebe', 'floette', 'florges']",6,False,False,44,38,39,42,61,79
floette,['fairy'],"['poison', 'steel']","['flabebe', 'floette', 'florges']",6,False,False,54,45,47,52,75,98
florges,['fairy'],"['poison', 'steel']","['flabebe', 'floette', 'florges']",6,False,False,78,65,68,75,112,154
skiddo,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['skiddo', 'gogoat']",6,False,False,66,65,48,52,62,57
gogoat,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['skiddo', 'gogoat']",6,False,False,123,100,62,68,97,81
pancham,['fighting'],"['fairy', 'psychic', 'flying']","['pancham', 'pangoro']",6,False,False,67,82,62,43,46,48
pangoro,"['fighting', 'dark']","['psychic', 'flying', 'bug', 'fairy', 'fighting']","['pancham', 'pangoro']",6,False,False,95,124,78,58,69,71
furfrou,['normal'],['fighting'],['furfrou'],6,False,False,75,80,60,102,65,90
espurr,['psychic'],"['dark', 'ghost', 'bug']","['espurr', 'meowstic']",6,False,False,62,48,54,68,63,60
meowstic-male,['psychic'],"['dark', 'ghost', 'bug']","['espurr', 'meowstic']",6,False,False,74,48,76,104,83,81
honedge,"['steel', 'ghost']","['fire', 'dark', 'ghost', 'ground', 'fighting']","['honedge', 'doublade', 'aegislash']",6,False,False,45,80,100,28,35,37
doublade,"['steel', 'ghost']","['fire', 'dark', 'ghost', 'ground', 'fighting']","['honedge', 'doublade', 'aegislash']",6,False,False,59,110,150,35,45,49
aegislash-shield,"['steel', 'ghost']","['fire', 'dark', 'ghost', 'ground', 'fighting']","['honedge', 'doublade', 'aegislash']",6,False,False,60,50,140,60,50,140
spritzee,['fairy'],"['poison', 'steel']","['spritzee', 'aromatisse']",6,False,False,78,52,60,23,63,65
aromatisse,['fairy'],"['poison', 'steel']","['spritzee', 'aromatisse']",6,False,False,101,72,72,29,99,89
swirlix,['fairy'],"['poison', 'steel']","['swirlix', 'slurpuff']",6,False,False,62,48,66,49,59,57
slurpuff,['fairy'],"['poison', 'steel']","['swirlix', 'slurpuff']",6,False,False,82,80,86,72,85,75
inkay,"['dark', 'psychic']","['dark', 'ghost', 'bug', 'fairy', 'fighting']","['inkay', 'malamar']",6,False,False,53,54,53,45,37,46
malamar,"['dark', 'psychic']","['dark', 'ghost', 'bug', 'fairy', 'fighting']","['inkay', 'malamar']",6,False,False,86,92,88,73,68,75
binacle,"['rock', 'water']","['electric', 'water', 'ground', 'steel', 'grass', 'fighting']","['binacle', 'barbaracle']",6,False,False,42,52,67,50,39,56
barbaracle,"['rock', 'water']","['electric', 'water', 'ground', 'steel', 'grass', 'fighting']","['binacle', 'barbaracle']",6,False,False,72,105,115,68,54,86
skrelp,"['poison', 'water']","['psychic', 'electric', 'ground', 'grass']","['skrelp', 'dragalge']",6,False,False,50,60,60,30,60,60
dragalge,"['poison', 'dragon']","['psychic', 'dragon', 'ice', 'ground', 'fairy']","['skrelp', 'dragalge']",6,False,False,65,75,90,44,97,123
clauncher,['water'],"['electric', 'grass']","['clauncher', 'clawitzer']",6,False,False,50,53,62,44,58,63
clawitzer,['water'],"['electric', 'grass']","['clauncher', 'clawitzer']",6,False,False,71,73,88,59,120,89
helioptile,"['electric', 'normal']","['fighting', 'ground']","['helioptile', 'heliolisk']",6,False,False,44,38,33,70,61,43
heliolisk,"['electric', 'normal']","['fighting', 'ground']","['helioptile', 'heliolisk']",6,False,False,62,55,52,109,109,94
tyrunt,"['rock', 'dragon']","['dragon', 'ice', 'water', 'ground', 'steel', 'grass', 'fairy', 'fighting']","['tyrunt', 'tyrantrum']",6,False,False,58,89,77,48,45,45
tyrantrum,"['rock', 'dragon']","['dragon', 'ice', 'water', 'ground', 'steel', 'grass', 'fairy', 'fighting']","['tyrunt', 'tyrantrum']",6,False,False,82,121,119,71,69,59
amaura,"['rock', 'ice']","['fire', 'water', 'ground', 'steel', 'grass', 'rock', 'fighting']","['amaura', 'aurorus']",6,False,False,77,59,50,46,67,63
aurorus,"['rock', 'ice']","['fire', 'water', 'ground', 'steel', 'grass', 'rock', 'fighting']","['amaura', 'aurorus']",6,False,False,123,77,72,58,99,92
sylveon,['fairy'],"['poison', 'steel']","['eevee', 'vaporeon']",6,False,False,95,65,65,60,110,130
hawlucha,"['fighting', 'flying']","['psychic', 'electric', 'ice', 'flying', 'fairy', 'rock']",['hawlucha'],6,False,False,78,92,75,118,74,63
dedenne,"['electric', 'fairy']","['poison', 'ground', 'steel']",['dedenne'],6,False,False,67,58,57,101,81,67
carbink,"['rock', 'fairy']","['poison', 'water', 'ground', 'steel', 'grass', 'fighting']",['carbink'],6,False,False,50,50,150,50,50,150
goomy,['dragon'],"['ice', 'fairy', 'dragon']","['goomy', 'sliggoo', 'goodra']",6,False,False,45,50,35,40,55,75
sliggoo,['dragon'],"['ice', 'fairy', 'dragon']","['goomy', 'sliggoo', 'goodra']",6,False,False,68,75,53,60,83,113
goodra,['dragon'],"['ice', 'fairy', 'dragon']","['goomy', 'sliggoo', 'goodra']",6,False,False,90,100,70,80,110,150
klefki,"['steel', 'fairy']","['poison', 'fire', 'ground', 'steel', 'fighting']",['klefki'],6,False,False,57,80,91,75,80,87
phantump,"['ghost', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']","['phantump', 'trevenant']",6,False,False,43,70,48,38,50,60
trevenant,"['ghost', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']","['phantump', 'trevenant']",6,False,False,85,110,76,56,65,82
pumpkaboo-average,"['ghost', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']","['pumpkaboo', 'gourgeist']",6,False,False,49,66,70,51,44,55
gourgeist-average,"['ghost', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']","['pumpkaboo', 'gourgeist']",6,False,False,65,90,122,84,58,75
bergmite,['ice'],"['fire', 'rock', 'fighting', 'steel']","['bergmite', 'avalugg']",6,False,False,55,69,85,28,32,35
avalugg,['ice'],"['fire', 'rock', 'fighting', 'steel']","['bergmite', 'avalugg']",6,False,False,95,117,184,28,44,46
noibat,"['flying', 'dragon']","['dragon', 'electric', 'ice', 'fairy', 'rock']","['noibat', 'noivern']",6,False,False,40,30,35,55,45,40
noivern,"['flying', 'dragon']","['dragon', 'electric', 'ice', 'fairy', 'rock']","['noibat', 'noivern']",6,False,False,85,70,80,123,97,80
xerneas,['fairy'],"['poison', 'steel']",['xerneas'],6,True,False,126,131,95,99,131,98
yveltal,"['dark', 'flying']","['electric', 'ice', 'bug', 'fairy', 'rock', 'fighting']",['yveltal'],6,True,False,126,131,95,99,131,98
zygarde-50,"['dragon', 'ground']","['dragon', 'ice', 'water', 'grass', 'fairy']",['zygarde'],6,True,False,108,100,121,95,81,95
diancie,"['rock', 'fairy']","['poison', 'water', 'ground', 'steel', 'grass', 'fighting']",['diancie'],6,False,True,50,100,150,50,100,150
hoopa,"['psychic', 'ghost']","['dark', 'ghost', 'bug']",['hoopa'],6,False,True,80,110,60,70,150,130
volcanion,"['fire', 'water']","['electric', 'water', 'ground', 'grass', 'rock']",['volcanion'],6,False,True,80,110,120,70,130,90
rowlet,"['grass', 'flying']","['fire', 'poison', 'electric', 'ice', 'flying', 'bug', 'rock']","['rowlet', 'dartrix', 'decidueye']",7,False,False,68,55,55,42,50,50
dartrix,"['grass', 'flying']","['fire', 'poison', 'electric', 'ice', 'flying', 'bug', 'rock']","['rowlet', 'dartrix', 'decidueye']",7,False,False,78,75,75,52,70,70
decidueye,"['grass', 'ghost']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']","['rowlet', 'dartrix', 'decidueye']",7,False,False,78,107,75,70,100,100
litten,['fire'],"['water', 'rock', 'ground']","['litten', 'torracat', 'incineroar']",7,False,False,45,65,40,70,60,40
torracat,['fire'],"['water', 'rock', 'ground']","['litten', 'torracat', 'incineroar']",7,False,False,65,85,50,90,80,50
incineroar,"['fire', 'dark']","['water', 'ground', 'bug', 'fairy', 'rock', 'fighting']","['litten', 'torracat', 'incineroar']",7,False,False,95,115,90,60,80,90
popplio,['water'],"['electric', 'grass']","['popplio', 'brionne', 'primarina']",7,False,False,50,54,54,40,66,56
brionne,['water'],"['electric', 'grass']","['popplio', 'brionne', 'primarina']",7,False,False,60,69,69,50,91,81
primarina,"['water', 'fairy']","['poison', 'electric', 'grass', 'steel']","['popplio', 'brionne', 'primarina']",7,False,False,80,74,74,60,126,116
pikipek,"['normal', 'flying']","['ice', 'rock', 'fighting', 'electric']","['pikipek', 'trumbeak', 'toucannon']",7,False,False,35,75,30,65,30,30
trumbeak,"['normal', 'flying']","['ice', 'rock', 'fighting', 'electric']","['pikipek', 'trumbeak', 'toucannon']",7,False,False,55,85,50,75,40,50
toucannon,"['normal', 'flying']","['ice', 'rock', 'fighting', 'electric']","['pikipek', 'trumbeak', 'toucannon']",7,False,False,80,120,75,60,75,75
yungoos,['normal'],['fighting'],"['yungoos', 'gumshoos']",7,False,False,48,70,30,45,30,30
gumshoos,['normal'],['fighting'],"['yungoos', 'gumshoos']",7,False,False,88,110,60,45,55,60
grubbin,['bug'],"['fire', 'rock', 'flying']","['grubbin', 'charjabug', 'vikavolt']",7,False,False,47,62,45,46,55,45
charjabug,"['bug', 'electric']","['fire', 'rock', 'ground', 'flying']","['grubbin', 'charjabug', 'vikavolt']",7,False,False,57,82,95,36,55,75
vikavolt,"['bug', 'electric']","['fire', 'rock', 'ground', 'flying']","['grubbin', 'charjabug', 'vikavolt']",7,False,False,77,70,90,43,145,75
crabrawler,['fighting'],"['fairy', 'psychic', 'flying']","['crabrawler', 'crabominable']",7,False,False,47,82,57,63,42,47
crabominable,"['fighting', 'ice']","['psychic', 'fire', 'flying', 'steel', 'fairy', 'rock', 'fighting']","['crabrawler', 'crabominable']",7,False,False,97,132,77,43,62,67
oricorio-baile,"['fire', 'flying']","['electric', 'ice', 'water', 'ground', 'rock']",['oricorio'],7,False,False,75,70,70,93,98,70
cutiefly,"['bug', 'fairy']","['fire', 'poison', 'flying', 'steel', 'rock']","['cutiefly', 'ribombee']",7,False,False,40,45,40,84,55,40
ribombee,"['bug', 'fairy']","['fire', 'poison', 'flying', 'steel', 'rock']","['cutiefly', 'ribombee']",7,False,False,60,55,60,124,95,70
rockruff,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['rockruff', 'lycanroc']",7,False,False,45,65,40,60,30,40
lycanroc-midday,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['rockruff', 'lycanroc']",7,False,False,75,115,65,112,55,65
wishiwashi-solo,['water'],"['electric', 'grass']",['wishiwashi'],7,False,False,45,20,20,40,25,25
mareanie,"['poison', 'water']","['psychic', 'electric', 'ground', 'grass']","['mareanie', 'toxapex']",7,False,False,50,53,62,45,43,52
toxapex,"['poison', 'water']","['psychic', 'electric', 'ground', 'grass']","['mareanie', 'toxapex']",7,False,False,50,63,152,35,53,142
mudbray,['ground'],"['ice', 'water', 'grass']","['mudbray', 'mudsdale']",7,False,False,70,100,70,45,45,55
mudsdale,['ground'],"['ice', 'water', 'grass']","['mudbray', 'mudsdale']",7,False,False,100,125,100,35,55,85
dewpider,"['water', 'bug']","['fire', 'electric', 'flying', 'grass', 'rock']","['dewpider', 'araquanid']",7,False,False,38,40,52,27,40,72
araquanid,"['water', 'bug']","['fire', 'electric', 'flying', 'grass', 'rock']","['dewpider', 'araquanid']",7,False,False,68,70,92,42,50,132
fomantis,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['fomantis', 'lurantis']",7,False,False,40,55,35,35,50,35
lurantis,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['fomantis', 'lurantis']",7,False,False,70,105,90,45,80,90
morelull,"['grass', 'fairy']","['fire', 'poison', 'ice', 'flying', 'steel', 'bug']","['morelull', 'shiinotic']",7,False,False,40,35,55,15,65,75
shiinotic,"['grass', 'fairy']","['fire', 'poison', 'ice', 'flying', 'steel', 'bug']","['morelull', 'shiinotic']",7,False,False,60,45,80,30,90,100
salandit,"['poison', 'fire']","['water', 'psychic', 'ground', 'rock']","['salandit', 'salazzle']",7,False,False,48,44,40,77,71,40
salazzle,"['poison', 'fire']","['water', 'psychic', 'ground', 'rock']","['salandit', 'salazzle']",7,False,False,68,64,60,117,111,60
stufful,"['normal', 'fighting']","['fairy', 'psychic', 'fighting', 'flying']","['stufful', 'bewear']",7,False,False,70,75,50,50,45,50
bewear,"['normal', 'fighting']","['fairy', 'psychic', 'fighting', 'flying']","['stufful', 'bewear']",7,False,False,120,125,80,60,55,60
bounsweet,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['bounsweet', 'steenee', 'tsareena']",7,False,False,42,30,38,32,30,38
steenee,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['bounsweet', 'steenee', 'tsareena']",7,False,False,52,40,48,62,40,48
tsareena,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['bounsweet', 'steenee', 'tsareena']",7,False,False,72,120,98,72,50,98
comfey,['fairy'],"['poison', 'steel']",['comfey'],7,False,False,51,52,90,100,82,110
oranguru,"['normal', 'psychic']","['dark', 'fighting', 'ghost', 'bug']",['oranguru'],7,False,False,90,60,80,60,90,110
passimian,['fighting'],"['fairy', 'psychic', 'flying']",['passimian'],7,False,False,100,120,90,80,40,60
wimpod,"['bug', 'water']","['fire', 'electric', 'flying', 'grass', 'rock']","['wimpod', 'golisopod']",7,False,False,25,35,40,80,20,30
golisopod,"['bug', 'water']","['fire', 'electric', 'flying', 'grass', 'rock']","['wimpod', 'golisopod']",7,False,False,75,125,140,40,60,90
sandygast,"['ghost', 'ground']","['dark', 'ice', 'water', 'ghost', 'grass']","['sandygast', 'palossand']",7,False,False,55,55,80,15,70,45
palossand,"['ghost', 'ground']","['dark', 'ice', 'water', 'ghost', 'grass']","['sandygast', 'palossand']",7,False,False,85,75,110,35,100,75
pyukumuku,['water'],"['electric', 'grass']",['pyukumuku'],7,False,False,55,60,130,5,30,130
type-null,['normal'],['fighting'],"['type-null', 'silvally']",7,False,False,95,95,95,59,95,95
silvally,['normal'],['fighting'],"['type-null', 'silvally']",7,True,False,95,95,95,95,95,95
minior-red-meteor,"['rock', 'flying']","['electric', 'ice', 'water', 'ground', 'steel', 'grass', 'rock', 'fighting']",['minior'],7,False,False,60,60,100,60,60,100
komala,['normal'],['fighting'],['komala'],7,False,False,65,115,65,65,75,95
turtonator,"['fire', 'dragon']","['dragon', 'ice', 'water', 'ground', 'fairy', 'rock']",['turtonator'],7,False,False,60,78,135,36,91,85
togedemaru,"['electric', 'steel']","['fire', 'fighting', 'ground']",['togedemaru'],7,False,False,65,98,63,96,40,73
mimikyu-disguised,"['ghost', 'fairy']","['poison', 'dark', 'steel', 'ghost']",['mimikyu'],7,False,False,55,90,80,96,50,105
bruxish,"['water', 'psychic']","['electric', 'dark', 'ghost', 'grass', 'bug']",['bruxish'],7,False,False,68,105,70,92,70,70
drampa,"['normal', 'dragon']","['ice', 'dragon', 'fighting', 'fairy']",['drampa'],7,False,False,78,60,85,36,135,91
dhelmise,"['ghost', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']",['dhelmise'],7,False,False,70,131,100,40,86,90
jangmo-o,['dragon'],"['ice', 'fairy', 'dragon']","['jangmo-o', 'hakamo-o', 'kommo-o']",7,False,False,45,55,65,45,45,45
hakamo-o,"['dragon', 'fighting']","['psychic', 'dragon', 'ice', 'flying', 'fairy']","['jangmo-o', 'hakamo-o', 'kommo-o']",7,False,False,55,75,90,65,65,70
kommo-o,"['dragon', 'fighting']","['psychic', 'dragon', 'ice', 'flying', 'fairy']","['jangmo-o', 'hakamo-o', 'kommo-o']",7,False,False,75,110,125,85,100,105
tapu-koko,"['electric', 'fairy']","['poison', 'ground', 'steel']",['tapu-koko'],7,True,False,70,115,85,130,95,75
tapu-lele,"['psychic', 'fairy']","['poison', 'dark', 'ghost', 'steel', 'bug']",['tapu-lele'],7,True,False,70,85,75,95,130,115
tapu-bulu,"['grass', 'fairy']","['fire', 'poison', 'ice', 'flying', 'steel', 'bug']",['tapu-bulu'],7,True,False,70,130,115,75,85,95
tapu-fini,"['water', 'fairy']","['poison', 'electric', 'grass', 'steel']",['tapu-fini'],7,True,False,70,75,115,85,95,130
cosmog,['psychic'],"['dark', 'ghost', 'bug']","['cosmog', 'cosmoem', 'solgaleo']",7,True,False,43,29,31,37,29,31
cosmoem,['psychic'],"['dark', 'ghost', 'bug']","['cosmog', 'cosmoem', 'solgaleo']",7,True,False,43,29,131,37,29,131
solgaleo,"['psychic', 'steel']","['fire', 'dark', 'ghost', 'ground', 'bug', 'fighting']","['cosmog', 'cosmoem', 'solgaleo']",7,True,False,137,137,107,97,113,89
lunala,"['psychic', 'ghost']","['dark', 'ghost', 'bug']","['cosmog', 'cosmoem', 'solgaleo']",7,True,False,137,113,89,97,137,107
nihilego,"['rock', 'poison']","['psychic', 'water', 'ground', 'steel', 'grass', 'fighting']",['nihilego'],7,False,False,109,53,47,103,127,131
buzzwole,"['bug', 'fighting']","['psychic', 'fire', 'flying', 'fairy', 'rock']",['buzzwole'],7,False,False,107,139,139,79,53,53
pheromosa,"['bug', 'fighting']","['psychic', 'fire', 'flying', 'fairy', 'rock']",['pheromosa'],7,False,False,71,137,37,151,137,37
xurkitree,['electric'],['ground'],['xurkitree'],7,False,False,83,89,71,83,173,71
celesteela,"['steel', 'flying']","['fire', 'electric', 'ice', 'ground', 'rock', 'fighting']",['celesteela'],7,False,False,97,101,103,61,107,101
kartana,"['grass', 'steel']","['fire', 'poison', 'ice', 'flying', 'ground', 'bug', 'fighting']",['kartana'],7,False,False,59,181,131,109,59,31
guzzlord,"['dark', 'dragon']","['dragon', 'ice', 'bug', 'fairy', 'fighting']",['guzzlord'],7,False,False,223,101,53,43,97,53
necrozma,['psychic'],"['dark', 'ghost', 'bug']",['necrozma'],7,True,False,97,107,101,79,127,89
magearna,"['steel', 'fairy']","['poison', 'fire', 'ground', 'steel', 'fighting']",['magearna'],7,False,True,80,95,115,65,130,115
marshadow,"['fighting', 'ghost']","['psychic', 'dark', 'flying', 'ghost', 'fairy']",['marshadow'],7,False,True,90,125,80,125,90,90
poipole,['poison'],"['psychic', 'ground']","['poipole', 'naganadel']",7,False,False,67,73,67,73,73,67
naganadel,"['poison', 'dragon']","['psychic', 'dragon', 'ice', 'ground', 'fairy']","['poipole', 'naganadel']",7,False,False,73,73,73,121,127,73
stakataka,"['rock', 'steel']","['fire', 'water', 'ground', 'steel', 'grass', 'fighting']",['stakataka'],7,False,False,61,131,211,13,53,101
blacephalon,"['fire', 'ghost']","['dark', 'water', 'ghost', 'ground', 'rock']",['blacephalon'],7,False,False,53,127,53,107,151,79
zeraora,['electric'],['ground'],['zeraora'],7,False,True,88,112,75,143,102,80
meltan,['steel'],"['fire', 'fighting', 'ground']",['meltan'],7,False,True,46,65,65,34,55,35
melmetal,['steel'],"['fire', 'fighting', 'ground']",['melmetal'],7,False,True,135,143,143,34,80,65
grookey,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['grookey', 'thwackey', 'rillaboom']",8,False,False,50,65,50,65,40,40
thwackey,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['grookey', 'thwackey', 'rillaboom']",8,False,False,70,85,70,80,55,60
rillaboom,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['grookey', 'thwackey', 'rillaboom']",8,False,False,100,125,90,85,60,70
scorbunny,['fire'],"['water', 'rock', 'ground']","['scorbunny', 'raboot', 'cinderace']",8,False,False,50,71,40,69,40,40
raboot,['fire'],"['water', 'rock', 'ground']","['scorbunny', 'raboot', 'cinderace']",8,False,False,65,86,60,94,55,60
cinderace,['fire'],"['water', 'rock', 'ground']","['scorbunny', 'raboot', 'cinderace']",8,False,False,80,116,75,119,65,75
sobble,['water'],"['electric', 'grass']","['sobble', 'drizzile', 'inteleon']",8,False,False,50,40,40,70,70,40
drizzile,['water'],"['electric', 'grass']","['sobble', 'drizzile', 'inteleon']",8,False,False,65,60,55,90,95,55
inteleon,['water'],"['electric', 'grass']","['sobble', 'drizzile', 'inteleon']",8,False,False,70,85,65,120,125,65
skwovet,['normal'],['fighting'],"['skwovet', 'greedent']",8,False,False,70,55,55,25,35,35
greedent,['normal'],['fighting'],"['skwovet', 'greedent']",8,False,False,120,95,95,20,55,75
rookidee,['flying'],"['ice', 'rock', 'electric']","['rookidee', 'corvisquire', 'corviknight']",8,False,False,38,47,35,57,33,35
corvisquire,['flying'],"['ice', 'rock', 'electric']","['rookidee', 'corvisquire', 'corviknight']",8,False,False,68,67,55,77,43,55
corviknight,"['flying', 'steel']","['fire', 'electric', 'ice', 'ground', 'rock', 'fighting']","['rookidee', 'corvisquire', 'corviknight']",8,False,False,98,87,105,67,53,85
blipbug,['bug'],"['fire', 'rock', 'flying']","['blipbug', 'dottler', 'orbeetle']",8,False,False,25,20,20,45,25,45
dottler,"['bug', 'psychic']","['fire', 'dark', 'flying', 'ghost', 'bug', 'rock']","['blipbug', 'dottler', 'orbeetle']",8,False,False,50,35,80,30,50,90
orbeetle,"['bug', 'psychic']","['fire', 'dark', 'flying', 'ghost', 'bug', 'rock']","['blipbug', 'dottler', 'orbeetle']",8,False,False,60,45,110,90,80,120
nickit,['dark'],"['fairy', 'fighting', 'bug']","['nickit', 'thievul']",8,False,False,40,28,28,50,47,52
thievul,['dark'],"['fairy', 'fighting', 'bug']","['nickit', 'thievul']",8,False,False,70,58,58,90,87,92
gossifleur,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['gossifleur', 'eldegoss']",8,False,False,40,40,60,10,40,60
eldegoss,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['gossifleur', 'eldegoss']",8,False,False,60,50,90,60,80,120
wooloo,['normal'],['fighting'],"['wooloo', 'dubwool']",8,False,False,42,40,55,48,40,45
dubwool,['normal'],['fighting'],"['wooloo', 'dubwool']",8,False,False,72,80,100,88,60,90
